t s,Frequency,Position m,Velocity m/s,Magnitude,Acceleration m/s^2,Total Force N,Spring Force N,Damping Force N,Electromagnetic Force N,Signal V,High-Passed Signal,High-Passed Magnitude,dt,Mms,Spring Coefficent N/m,Damping Exponent,Damping coefficient N/m/s,Electromagnetic Force Coefficient N/V,Highpass Cancellation Scale Factor,Fs (hz)
0.07464852608,1.187540763,-0.005985846992,0.8101910516,2.085874422,32.18525421,0.1126483897,0,-0.8101910516,0.9228394413,0.9228394413,-23.38289211,12.78898226,,,,,,,,
0.07467120181,1.18760277,-0.005967458764,0.8109208759,2.089784808,31.48833585,0.1102091755,0,-0.8109208759,0.9211300514,0.9211300514,-23.40649623,12.79336408,,,,,,,,
0.07469387755,1.18766478,-0.005949054344,0.8116348972,2.093607117,30.79080386,0.1077678135,0,-0.8116348972,0.9194027107,0.9194027107,-23.4296442,12.79765694,,,,,,,,
0.07471655329,1.187726792,-0.005930634092,0.8123331013,2.097341504,30.09267182,0.1053243514,0,-0.8123331013,0.9176574527,0.9176574527,-23.45233559,12.801861,,,,,,,,
0.07473922902,1.187788809,-0.005912198367,0.8130154748,2.10098812,29.39395333,0.1028788367,0,-0.8130154748,0.9158943115,0.9158943115,-23.47456993,12.80597645,,,,,,,,
0.07476190476,1.187850828,-0.005893747528,0.8136820044,2.104547111,28.69466202,0.1004313171,0,-0.8136820044,0.9141133215,0.9141133215,-23.49634681,12.81000344,,,,,,,,
0.0747845805,1.187912851,-0.005875281935,0.814332677,2.108018622,27.99481151,0.0979818403,0,-0.814332677,0.9123145173,0.9123145173,-23.51766579,12.81394214,,,,,,,,
0.07480725624,1.187974877,-0.005856801946,0.81496748,2.111402792,27.29441545,0.09553045406,0,-0.81496748,0.910497934,0.910497934,-23.53852647,12.81779272,,,,,,,,
0.07482993197,1.188036906,-0.005838307924,0.815586401,2.114699758,26.59348747,0.09307720614,0,-0.815586401,0.9086636071,0.9086636071,-23.55892842,12.82155533,,,,,,,,
0.07485260771,1.188098938,-0.005819800227,0.8161894279,2.117909651,25.89204124,0.09062214435,0,-0.8161894279,0.9068115722,0.9068115722,-23.57887126,12.82523011,,,,,,,,
0.07487528345,1.188160974,-0.005801279217,0.816776549,2.1210326,25.19009043,0.08816531652,0,-0.816776549,0.9049418655,0.9049418655,-23.5983546,12.82881723,,,,,,,,
0.07489795918,1.188223013,-0.005782745254,0.8173477529,2.12406873,24.48764872,0.08570677053,0,-0.8173477529,0.9030545234,0.9030545234,-23.61737806,12.83231682,,,,,,,,
0.07492063492,1.188285055,-0.0057641987,0.8179030284,2.127018162,23.7847298,0.08324655431,0,-0.8179030284,0.9011495827,0.9011495827,-23.63594127,12.83572902,,,,,,,,
0.07494331066,1.1883471,-0.005745639916,0.8184423646,2.129881015,23.08134737,0.08078471578,0,-0.8184423646,0.8992270804,0.8992270804,-23.65404386,12.83905398,,,,,,,,
0.07496598639,1.188409149,-0.005727069265,0.8189657512,2.132657401,22.37751512,0.07832130293,0,-0.8189657512,0.8972870541,0.8972870541,-23.67168548,12.84229182,,,,,,,,
0.07498866213,1.1884712,-0.005708487106,0.8194731778,2.135347433,21.67324679,0.07585636377,0,-0.8194731778,0.8953295416,0.8953295416,-23.68886579,12.84544268,,,,,,,,
0.07501133787,1.188533255,-0.005689893804,0.8199646347,2.137951215,20.96855609,0.07338994633,0,-0.8199646347,0.893354581,0.893354581,-23.70558446,12.84850667,,,,,,,,
0.07503401361,1.188595314,-0.00567128972,0.8204401122,2.140468853,20.26345676,0.07092209867,0,-0.8204401122,0.8913622108,0.8913622108,-23.72184115,12.85148393,,,,,,,,
0.07505668934,1.188657375,-0.005652675216,0.820899601,2.142900446,19.55796254,0.0684528689,0,-0.820899601,0.8893524699,0.8893524699,-23.73763556,12.85437458,,,,,,,,
0.07507936508,1.18871944,-0.005634050656,0.8213430922,2.145246089,18.85208718,0.06598230512,0,-0.8213430922,0.8873253973,0.8873253973,-23.75296737,12.85717872,,,,,,,,
0.07510204082,1.188781508,-0.005615416403,0.8217705771,2.147505876,18.14584443,0.06351045549,0,-0.8217705771,0.8852810326,0.8852810326,-23.76783628,12.85989647,,,,,,,,
0.07512471655,1.188843579,-0.005596772819,0.8221820475,2.149679897,17.43924805,0.06103736817,0,-0.8221820475,0.8832194157,0.8832194157,-23.78224201,12.86252794,,,,,,,,
0.07514739229,1.188905654,-0.005578120268,0.8225774953,2.151768236,16.73231182,0.05856309137,0,-0.8225774953,0.8811405867,0.8811405867,-23.79618427,12.86507323,,,,,,,,
0.07517006803,1.188967731,-0.005559459114,0.8229569128,2.153770977,16.02504951,0.0560876733,0,-0.8229569128,0.8790445861,0.8790445861,-23.8096628,12.86753245,,,,,,,,
0.07519274376,1.189029812,-0.005540789719,0.8233202927,2.155688197,15.31747491,0.0536111622,0,-0.8233202927,0.8769314549,0.8769314549,-23.82267732,12.86990568,,,,,,,,
0.0752154195,1.189091897,-0.005522112449,0.8236676277,2.157519974,14.60960181,0.05113360633,0,-0.8236676277,0.874801234,0.874801234,-23.8352276,12.87219303,,,,,,,,
0.07523809524,1.189153984,-0.005503427666,0.8239989112,2.159266378,13.90144399,0.04865505397,0,-0.8239989112,0.8726539652,0.8726539652,-23.84731337,12.87439459,,,,,,,,
0.07526077098,1.189216075,-0.005484735736,0.8243141367,2.160927479,13.19301527,0.04617555344,0,-0.8243141367,0.8704896901,0.8704896901,-23.85893441,12.87651043,,,,,,,,
0.07528344671,1.189278169,-0.005466037022,0.824613298,2.162503341,12.48432944,0.04369515304,0,-0.824613298,0.868308451,0.868308451,-23.87009049,12.87854065,,,,,,,,
0.07530612245,1.189340266,-0.005447331888,0.8248963894,2.163994027,11.77540032,0.04121390111,0,-0.8248963894,0.8661102905,0.8661102905,-23.88078139,12.88048533,,,,,,,,
0.07532879819,1.189402366,-0.0054286207,0.8251634053,2.165399594,11.06624172,0.03873184602,0,-0.8251634053,0.8638952513,0.8638952513,-23.89100691,12.88234454,,,,,,,,
0.07535147392,1.18946447,-0.005409903821,0.8254143404,2.166720099,10.35686746,0.03624903612,0,-0.8254143404,0.8616633766,0.8616633766,-23.90076684,12.88411835,,,,,,,,
0.07537414966,1.189526577,-0.005391181617,0.82564919,2.167955592,9.647291375,0.03376551981,0,-0.82564919,0.8594147099,0.8594147099,-23.91006099,12.88580684,,,,,,,,
0.0753968254,1.189588687,-0.005372454453,0.8258679495,2.169106122,8.937527281,0.03128134548,0,-0.8258679495,0.857149295,0.857149295,-23.91888919,12.88741007,,,,,,,,
0.07541950113,1.1896508,-0.005353722693,0.8260706145,2.170171734,8.227589014,0.02879656155,0,-0.8260706145,0.8548671761,0.8548671761,-23.92725126,12.8889281,,,,,,,,
0.07544217687,1.189712917,-0.005334986702,0.8262571811,2.17115247,7.517490409,0.02631121643,0,-0.8262571811,0.8525683976,0.8525683976,-23.93514704,12.890361,,,,,,,,
0.07546485261,1.189775037,-0.005316246847,0.8264276458,2.172048368,6.807245304,0.02382535856,0,-0.8264276458,0.8502530043,0.8502530043,-23.94257637,12.89170881,,,,,,,,
0.07548752834,1.18983716,-0.00529750349,0.8265820051,2.172859463,6.096867541,0.02133903639,0,-0.8265820051,0.8479210415,0.8479210415,-23.94953911,12.8929716,,,,,,,,
0.07551020408,1.189899286,-0.005278756999,0.8267202561,2.173585787,5.386370962,0.01885229837,0,-0.8267202561,0.8455725544,0.8455725544,-23.95603513,12.89414941,,,,,,,,
0.07553287982,1.189961416,-0.005260007739,0.826842396,2.174227368,4.675769416,0.01636519295,0,-0.826842396,0.8432075889,0.8432075889,-23.96206429,12.89524229,,,,,,,,
0.07555555556,1.190023549,-0.005241256074,0.8269484225,2.174784231,3.965076748,0.01387776862,0,-0.8269484225,0.8408261911,0.8408261911,-23.96762648,12.89625028,,,,,,,,
0.07557823129,1.190085685,-0.00522250237,0.8270383335,2.175256397,3.25430681,0.01139007384,0,-0.8270383335,0.8384284074,0.8384284074,-23.9727216,12.89717342,,,,,,,,
0.07560090703,1.190147824,-0.005203746993,0.8271121273,2.175643886,2.543473453,0.008902157086,0,-0.8271121273,0.8360142844,0.8360142844,-23.97734954,12.89801174,,,,,,,,
0.07562358277,1.190209967,-0.005184990308,0.8271698025,2.175946712,1.832590529,0.006414066853,0,-0.8271698025,0.8335838693,0.8335838693,-23.98151021,12.89876529,,,,,,,,
0.0756462585,1.190272113,-0.005166232681,0.8272113578,2.176164888,1.121671893,0.003925851624,0,-0.8272113578,0.8311372094,0.8311372094,-23.98520353,12.89943408,,,,,,,,
0.07566893424,1.190334262,-0.005147474477,0.8272367926,2.176298421,0.4107313971,0.00143755989,0,-0.8272367926,0.8286743524,0.8286743524,-23.98842942,12.90001815,,,,,,,,
0.07569160998,1.190396414,-0.005128716062,0.8272461062,2.176347316,-0.3002171024,-0.001050759858,0,-0.8272461062,0.8261953463,0.8261953463,-23.99118784,12.90051751,,,,,,,,
0.07571428571,1.19045857,-0.005109957801,0.8272392986,2.176311577,-1.011159751,-0.003539059128,0,-0.8272392986,0.8237002394,0.8237002394,-23.99347872,12.90093219,,,,,,,,
0.07573696145,1.190520729,-0.00509120006,0.8272163698,2.176191201,-1.722082694,-0.006027289428,0,-0.8272163698,0.8211890803,0.8211890803,-23.99530201,12.9012622,,,,,,,,
0.07575963719,1.190582891,-0.005072443205,0.8271773203,2.175986183,-2.432972077,-0.008515402268,0,-0.8271773203,0.818661918,0.818661918,-23.99665769,12.90150756,,,,,,,,
0.07578231293,1.190645056,-0.005053687601,0.8271221508,2.175696516,-3.143814046,-0.01100334916,0,-0.8271221508,0.8161188017,0.8161188017,-23.99754572,12.90166828,,,,,,,,
0.07580498866,1.190707224,-0.005034933613,0.8270508625,2.175322189,-3.854594748,-0.01349108162,0,-0.8270508625,0.8135597809,0.8135597809,-23.99796609,12.90174435,,,,,,,,
0.0758276644,1.190769396,-0.005016181607,0.8269634568,2.174863186,-4.565300332,-0.01597855116,0,-0.8269634568,0.8109849056,0.8109849056,-23.9979188,12.90173579,,,,,,,,
0.07585034014,1.190831571,-0.004997431949,0.8268599352,2.174319491,-5.275916948,-0.01846570932,0,-0.8268599352,0.8083942259,0.8083942259,-23.99740383,12.9016426,,,,,,,,
0.07587301587,1.19089375,-0.004978685003,0.8267402999,2.173691081,-5.986430747,-0.02095250761,0,-0.8267402999,0.8057877923,0.8057877923,-23.9964212,12.90146476,,,,,,,,
0.07589569161,1.190955931,-0.004959941136,0.8266045532,2.172977932,-6.696827883,-0.02343889759,0,-0.8266045532,0.8031656556,0.8031656556,-23.99497094,12.90120228,,,,,,,,
0.07591836735,1.191018116,-0.004941200712,0.8264526977,2.172180016,-7.407094511,-0.02592483079,0,-0.8264526977,0.8005278669,0.8005278669,-23.99305306,12.90085514,,,,,,,,
0.07594104308,1.191080304,-0.004922464096,0.8262847363,2.171297303,-8.117216791,-0.02841025877,0,-0.8262847363,0.7978744776,0.7978744776,-23.99066761,12.90042334,,,,,,,,
0.07596371882,1.191142495,-0.004903731655,0.8261006725,2.170329757,-8.827180883,-0.03089513309,0,-0.8261006725,0.7952055394,0.7952055394,-23.98781463,12.89990684,,,,,,,,
0.07598639456,1.19120469,-0.004885003752,0.8259005096,2.169277341,-9.536972951,-0.03337940533,0,-0.8259005096,0.7925211043,0.7925211043,-23.98449418,12.89930564,,,,,,,,
0.07600907029,1.191266888,-0.004866280753,0.8256842517,2.168140014,-10.24657916,-0.03586302707,0,-0.8256842517,0.7898212247,0.7898212247,-23.98070633,12.89861971,,,,,,,,
0.07603174603,1.191329089,-0.004847563023,0.825451903,2.166917731,-10.95598569,-0.03834594992,0,-0.825451903,0.7871059531,0.7871059531,-23.97645114,12.89784902,,,,,,,,
0.07605442177,1.191391293,-0.004828850926,0.825203468,2.165610444,-11.66517871,-0.04082812549,0,-0.825203468,0.7843753425,0.7843753425,-23.9717287,12.89699354,,,,,,,,
0.07607709751,1.1914535,-0.004810144828,0.8249389514,2.164218103,-12.3741444,-0.0433095054,0,-0.8249389514,0.781629446,0.781629446,-23.9665391,12.89605324,,,,,,,,
0.07609977324,1.191515711,-0.004791445092,0.8246583586,2.162740653,-13.08286894,-0.0457900413,0,-0.8246583586,0.7788683173,0.7788683173,-23.96088244,12.89502808,,,,,,,,
0.07612244898,1.191577925,-0.004772752083,0.8243616949,2.161178035,-13.79133853,-0.04826968485,0,-0.8243616949,0.77609201,0.77609201,-23.95475884,12.89391803,,,,,,,,
0.07614512472,1.191640142,-0.004754066165,0.8240489661,2.159530188,-14.49953935,-0.05074838772,0,-0.8240489661,0.7733005784,0.7733005784,-23.94816841,12.89272303,,,,,,,,
0.07616780045,1.191702363,-0.004735387703,0.8237201784,2.157797049,-15.2074576,-0.05322610161,0,-0.8237201784,0.7704940768,0.7704940768,-23.94111127,12.89144305,,,,,,,,
0.07619047619,1.191764587,-0.00471671706,0.8233753381,2.155978548,-15.9150795,-0.05570277824,0,-0.8233753381,0.7676725598,0.7676725598,-23.93358758,12.89007803,,,,,,,,
0.07621315193,1.191826814,-0.004698054601,0.8230144519,2.154074614,-16.62239124,-0.05817836933,0,-0.8230144519,0.7648360826,0.7648360826,-23.92559748,12.88862792,,,,,,,,
0.07623582766,1.191889044,-0.004679400689,0.822637527,2.152085172,-17.32937904,-0.06065282665,0,-0.822637527,0.7619847003,0.7619847003,-23.91714111,12.88709266,,,,,,,,
0.0762585034,1.191951277,-0.004660755687,0.8222445705,2.150010144,-18.03602914,-0.06312610198,0,-0.8222445705,0.7591184685,0.7591184685,-23.90821865,12.88547219,,,,,,,,
0.07628117914,1.192013514,-0.00464211996,0.8218355903,2.147849448,-18.74232775,-0.06559814711,0,-0.8218355903,0.7562374432,0.7562374432,-23.89883026,12.88376645,,,,,,,,
0.07630385488,1.192075754,-0.004623493869,0.8214105942,2.145602999,-19.4482611,-0.06806891387,0,-0.8214105942,0.7533416803,0.7533416803,-23.88897614,12.88197537,,,,,,,,
0.07632653061,1.192137997,-0.004604877779,0.8209695905,2.143270707,-20.15381546,-0.07053835411,0,-0.8209695905,0.7504312364,0.7504312364,-23.87865648,12.88009888,,,,,,,,
0.07634920635,1.192200244,-0.004586272051,0.8205125879,2.140852482,-20.85897706,-0.0730064197,0,-0.8205125879,0.7475061682,0.7475061682,-23.86787147,12.8781369,,,,,,,,
0.07637188209,1.192262494,-0.004567677049,0.8200395952,2.138348226,-21.56373216,-0.07547306255,0,-0.8200395952,0.7445665327,0.7445665327,-23.85662132,12.87608937,,,,,,,,
0.07639455782,1.192324747,-0.004549093134,0.8195506217,2.135757841,-22.26806703,-0.07793823459,0,-0.8195506217,0.7416123871,0.7416123871,-23.84490626,12.8739562,,,,,,,,
0.07641723356,1.192387003,-0.00453052067,0.8190456769,2.133081223,-22.97196794,-0.08040188778,0,-0.8190456769,0.7386437891,0.7386437891,-23.83272652,12.87173729,,,,,,,,
0.0764399093,1.192449262,-0.004511960018,0.8185247706,2.130318268,-23.67542117,-0.08286397411,0,-0.8185247706,0.7356607965,0.7356607965,-23.82008232,12.86943258,,,,,,,,
0.07646258503,1.192511525,-0.004493411539,0.8179879129,2.127468863,-24.37841302,-0.08532444559,0,-0.8179879129,0.7326634674,0.7326634674,-23.80697392,12.86704196,,,,,,,,
0.07648526077,1.192573791,-0.004474875595,0.8174351145,2.124532897,-25.08092979,-0.08778325427,0,-0.8174351145,0.7296518602,0.7296518602,-23.79340157,12.86456534,,,,,,,,
0.07650793651,1.19263606,-0.004456352548,0.8168663859,2.121510252,-25.78295778,-0.09024035225,0,-0.8168663859,0.7266260336,0.7266260336,-23.77936554,12.86200263,,,,,,,,
0.07653061224,1.192698333,-0.004437842758,0.8162817383,2.118400807,-26.48448332,-0.09269569163,0,-0.8162817383,0.7235860467,0.7235860467,-23.7648661,12.85935372,,,,,,,,
0.07655328798,1.192760609,-0.004419346586,0.8156811831,2.115204437,-27.18549273,-0.09514922456,0,-0.8156811831,0.7205319586,0.7205319586,-23.74990354,12.8566185,,,,,,,,
0.07657596372,1.192822888,-0.004400864393,0.8150647321,2.111921016,-27.88597235,-0.09760090324,0,-0.8150647321,0.7174638288,0.7174638288,-23.73447813,12.85379687,,,,,,,,
0.07659863946,1.19288517,-0.004382396538,0.8144323971,2.10855041,-28.58590854,-0.1000506799,0,-0.8144323971,0.7143817172,0.7143817172,-23.7185902,12.85088872,,,,,,,,
0.07662131519,1.192947456,-0.004363943382,0.8137841905,2.105092485,-29.28528764,-0.1024985067,0,-0.8137841905,0.7112856838,0.7112856838,-23.70224003,12.84789392,,,,,,,,
0.07664399093,1.193009744,-0.004345505284,0.8131201251,2.101547102,-29.98409604,-0.1049443361,0,-0.8131201251,0.7081757889,0.7081757889,-23.68542796,12.84481236,,,,,,,,
0.07666666667,1.193072036,-0.004327082603,0.8124402136,2.097914117,-30.6823201,-0.1073881204,0,-0.8124402136,0.7050520932,0.7050520932,-23.66815431,12.84164392,,,,,,,,
0.0766893424,1.193134332,-0.004308675699,0.8117444694,2.094193383,-31.37994624,-0.1098298118,0,-0.8117444694,0.7019146575,0.7019146575,-23.65041942,12.83838847,,,,,,,,
0.07671201814,1.19319663,-0.00429028493,0.811032906,2.090384752,-32.07696084,-0.112269363,0,-0.811032906,0.698763543,0.698763543,-23.63222364,12.83504588,,,,,,,,
0.07673469388,1.193258932,-0.004271910655,0.8103055372,2.086488067,-32.77335034,-0.1147067262,0,-0.8103055372,0.6955988111,0.6955988111,-23.61356731,12.83161601,,,,,,,,
0.07675736961,1.193321237,-0.004253553231,0.8095623774,2.082503171,-33.46910114,-0.117141854,0,-0.8095623774,0.6924205234,0.6924205234,-23.5944508,12.82809873,,,,,,,,
0.07678004535,1.193383545,-0.004235213017,0.8088034408,2.078429902,-34.16419971,-0.119574699,0,-0.8088034408,0.6892287418,0.6892287418,-23.57487448,12.82449389,,,,,,,,
0.07680272109,1.193445857,-0.00421689037,0.8080287424,2.074268094,-34.85863249,-0.1220052137,0,-0.8080287424,0.6860235287,0.6860235287,-23.55483874,12.82080135,,,,,,,,
0.07682539683,1.193508172,-0.004198585647,0.8072382972,2.070017577,-35.55238595,-0.1244333508,0,-0.8072382972,0.6828049464,0.6828049464,-23.53434397,12.81702097,,,,,,,,
0.07684807256,1.19357049,-0.004180299204,0.8064321207,2.065678177,-36.24544656,-0.126859063,0,-0.8064321207,0.6795730577,0.6795730577,-23.51339056,12.81315258,,,,,,,,
0.0768707483,1.193632811,-0.004162031398,0.8056102285,2.061249716,-36.93780083,-0.1292823029,0,-0.8056102285,0.6763279256,0.6763279256,-23.49197893,12.80919603,,,,,,,,
0.07689342404,1.193695135,-0.004143782586,0.8047726366,2.056732014,-37.62943526,-0.1317030234,0,-0.8047726366,0.6730696132,0.6730696132,-23.47010949,12.80515116,,,,,,,,
0.07691609977,1.193757463,-0.004125553122,0.8039193615,2.052124883,-38.32033637,-0.1341211773,0,-0.8039193615,0.6697981842,0.6697981842,-23.44778266,12.8010178,,,,,,,,
0.07693877551,1.193819794,-0.004107343362,0.8030504196,2.047428133,-39.0104907,-0.1365367174,0,-0.8030504196,0.6665137021,0.6665137021,-23.42499889,12.79679579,,,,,,,,
0.07696145125,1.193882129,-0.00408915366,0.802165828,2.042641572,-39.69988479,-0.1389495968,0,-0.802165828,0.6632162312,0.6632162312,-23.40175861,12.79248495,,,,,,,,
0.07698412698,1.193944466,-0.004070984372,0.8012656038,2.037765,-40.38850522,-0.1413597683,0,-0.8012656038,0.6599058356,0.6599058356,-23.37806228,12.78808511,,,,,,,,
0.07700680272,1.194006807,-0.004052835852,0.8003497647,2.032798216,-41.07633856,-0.143767185,0,-0.8003497647,0.6565825797,0.6565825797,-23.35391036,12.78359609,,,,,,,,
0.07702947846,1.194069151,-0.004034708452,0.7994183284,2.027741012,-41.76337141,-0.1461717999,0,-0.7994183284,0.6532465285,0.6532465285,-23.32930332,12.7790177,,,,,,,,
0.0770521542,1.194131498,-0.004016602526,0.7984713132,2.022593178,-42.44959038,-0.1485735663,0,-0.7984713132,0.6498977469,0.6498977469,-23.30424165,12.77434975,,,,,,,,
0.07707482993,1.194193849,-0.003998518428,0.7975087375,2.017354499,-43.13498209,-0.1509724373,0,-0.7975087375,0.6465363001,0.6465363001,-23.27872582,12.76959205,,,,,,,,
0.07709750567,1.194256203,-0.003980456509,0.79653062,2.012024755,-43.8195332,-0.1533683662,0,-0.79653062,0.6431622538,0.6431622538,-23.25275635,12.76474441,,,,,,,,
0.07712018141,1.19431856,-0.003962417122,0.7955369798,2.006603722,-44.50323036,-0.1557613062,0,-0.7955369798,0.6397756735,0.6397756735,-23.22633372,12.75980662,,,,,,,,
0.07714285714,1.19438092,-0.003944400618,0.7945278362,2.001091173,-45.18606024,-0.1581512108,0,-0.7945278362,0.6363766254,0.6363766254,-23.19945846,12.75477847,,,,,,,,
0.07716553288,1.194443284,-0.003926407348,0.793503209,1.995486874,-45.86800954,-0.1605380334,0,-0.793503209,0.6329651756,0.6329651756,-23.17213109,12.74965977,,,,,,,,
0.07718820862,1.194505651,-0.003908437662,0.7924631181,1.989790589,-46.54906497,-0.1629217274,0,-0.7924631181,0.6295413907,0.6295413907,-23.14435215,12.74445029,,,,,,,,
0.07721088435,1.194568021,-0.003890491912,0.7914075837,1.984002076,-47.22921325,-0.1653022464,0,-0.7914075837,0.6261053373,0.6261053373,-23.11612217,12.73914981,,,,,,,,
0.07723356009,1.194630394,-0.003872570447,0.7903366265,1.978121089,-47.90844114,-0.167679544,0,-0.7903366265,0.6226570825,0.6226570825,-23.08744171,12.73375812,,,,,,,,
0.07725623583,1.194692771,-0.003854673615,0.7892502673,1.972147376,-48.5867354,-0.1700535739,0,-0.7892502673,0.6191966934,0.6191966934,-23.05831133,12.72827499,,,,,,,,
0.07727891156,1.194755151,-0.003836801767,0.7881485273,1.966080684,-49.2640828,-0.1724242898,0,-0.7881485273,0.6157242375,0.6157242375,-23.02873158,12.72270018,,,,,,,,
0.0773015873,1.194817534,-0.003818955249,0.7870314279,1.95992075,-49.94047015,-0.1747916455,0,-0.7870314279,0.6122397824,0.6122397824,-22.99870305,12.71703346,,,,,,,,
0.07732426304,1.194879921,-0.00380113441,0.7858989909,1.953667311,-50.61588426,-0.1771555949,0,-0.7858989909,0.608743396,0.608743396,-22.96822633,12.71127459,,,,,,,,
0.07734693878,1.19494231,-0.003783339598,0.7847512384,1.947320097,-51.29031197,-0.1795160919,0,-0.7847512384,0.6052351465,0.6052351465,-22.93730201,12.70542333,,,,,,,,
0.07736961451,1.195004703,-0.003765571158,0.7835881928,1.940878834,-51.96374015,-0.1818730905,0,-0.7835881928,0.6017151023,0.6017151023,-22.90593068,12.69947942,,,,,,,,
0.07739229025,1.195067099,-0.003747829437,0.7824098767,1.934343241,-52.63615566,-0.1842265448,0,-0.7824098767,0.5981833319,0.5981833319,-22.87411297,12.69344262,,,,,,,,
0.07741496599,1.195129499,-0.003730114782,0.7812163131,1.927713035,-53.30754541,-0.1865764089,0,-0.7812163131,0.5946399042,0.5946399042,-22.84184949,12.68731266,,,,,,,,
0.07743764172,1.195191901,-0.003712427536,0.7800075252,1.920987926,-53.9778963,-0.1889226371,0,-0.7800075252,0.5910848882,0.5910848882,-22.80914087,12.68108927,,,,,,,,
0.07746031746,1.195254307,-0.003694768046,0.7787835366,1.91416762,-54.64719528,-0.1912651835,0,-0.7787835366,0.5875183532,0.5875183532,-22.77598775,12.6747722,,,,,,,,
0.0774829932,1.195316717,-0.003677136654,0.7775443712,1.907251818,-55.3154293,-0.1936040025,0,-0.7775443712,0.5839403687,0.5839403687,-22.74239077,12.66836117,,,,,,,,
0.07750566893,1.195379129,-0.003659533705,0.7762900531,1.900240214,-55.98258534,-0.1959390487,0,-0.7762900531,0.5803510044,0.5803510044,-22.70835059,12.66185591,,,,,,,,
0.07752834467,1.195441545,-0.003641959541,0.7750206067,1.893132499,-56.64865039,-0.1982702764,0,-0.7750206067,0.5767503303,0.5767503303,-22.67386787,12.65525612,,,,,,,,
0.07755102041,1.195503964,-0.003624414506,0.7737360568,1.885928359,-57.31361148,-0.2005976402,0,-0.7737360568,0.5731384166,0.5731384166,-22.63894329,12.64856152,,,,,,,,
0.07757369615,1.195566386,-0.003606898941,0.7724364284,1.878627471,-57.97745565,-0.2029210948,0,-0.7724364284,0.5695153336,0.5695153336,-22.60357752,12.64177181,,,,,,,,
0.07759637188,1.195628812,-0.003589413187,0.7711217469,1.871229511,-58.64016997,-0.2052405949,0,-0.7711217469,0.565881152,0.565881152,-22.56777126,12.63488671,,,,,,,,
0.07761904762,1.19569124,-0.003571957585,0.7697920378,1.863734148,-59.30174151,-0.2075560953,0,-0.7697920378,0.5622359426,0.5622359426,-22.53152519,12.62790591,,,,,,,,
0.07764172336,1.195753672,-0.003554532476,0.7684473271,1.856141043,-59.96215738,-0.2098675508,0,-0.7684473271,0.5585797763,0.5585797763,-22.49484004,12.62082909,,,,,,,,
0.07766439909,1.195816108,-0.003537138198,0.767087641,1.848449856,-60.62140472,-0.2121749165,0,-0.767087641,0.5549127245,0.5549127245,-22.45771651,12.61365595,,,,,,,,
0.07768707483,1.195878546,-0.003519775091,0.765713006,1.840660239,-61.27947067,-0.2144781473,0,-0.765713006,0.5512348587,0.5512348587,-22.42015532,12.60638617,,,,,,,,
0.07770975057,1.195940988,-0.003502443494,0.7643234488,1.832771836,-61.93634242,-0.2167771985,0,-0.7643234488,0.5475462504,0.5475462504,-22.38215721,12.59901942,,,,,,,,
0.0777324263,1.196003433,-0.003485143743,0.7629189966,1.824784289,-62.59200715,-0.219072025,0,-0.7629189966,0.5438469716,0.5438469716,-22.34372293,12.59155537,,,,,,,,
0.07775510204,1.196065881,-0.003467876177,0.7614996767,1.816697233,-63.2464521,-0.2213625824,0,-0.7614996767,0.5401370944,0.5401370944,-22.30485321,12.58399369,,,,,,,,
0.07777777778,1.196128333,-0.003450641131,0.7600655168,1.808510296,-63.89966452,-0.2236488258,0,-0.7600655168,0.536416691,0.536416691,-22.26554881,12.57633404,,,,,,,,
0.07780045351,1.196190788,-0.003433438942,0.7586165449,1.800223101,-64.55163166,-0.2259307108,0,-0.7586165449,0.532685834,0.532685834,-22.22581051,12.56857607,,,,,,,,
0.07782312925,1.196253246,-0.003416269945,0.757152789,1.791835264,-65.20234082,-0.2282081929,0,-0.757152789,0.5289445961,0.5289445961,-22.18563907,12.56071943,,,,,,,,
0.07784580499,1.196315707,-0.003399134473,0.7556742779,1.783346397,-65.85177933,-0.2304812277,0,-0.7556742779,0.5251930502,0.5251930502,-22.14503529,12.55276377,,,,,,,,
0.07786848073,1.196378172,-0.003382032863,0.7541810403,1.774756103,-66.49993453,-0.2327497709,0,-0.7541810403,0.5214312694,0.5214312694,-22.10399994,12.54470871,,,,,,,,
0.07789115646,1.19644064,-0.003364965445,0.7526731053,1.76606398,-67.14679379,-0.2350137783,0,-0.7526731053,0.517659327,0.517659327,-22.06253383,12.53655389,,,,,,,,
0.0779138322,1.196503111,-0.003347932554,0.7511505022,1.757269619,-67.79234449,-0.2372732057,0,-0.7511505022,0.5138772965,0.5138772965,-22.02063777,12.52829893,,,,,,,,
0.07793650794,1.196565586,-0.003330934521,0.7496132608,1.748372607,-68.43657407,-0.2395280092,0,-0.7496132608,0.5100852516,0.5100852516,-21.97831257,12.51994346,,,,,,,,
0.07795918367,1.196628063,-0.003313971677,0.7480614111,1.739372521,-69.07946996,-0.2417781449,0,-0.7480614111,0.5062832662,0.5062832662,-21.93555907,12.51148708,,,,,,,,
0.07798185941,1.196690544,-0.003297044353,0.7464949832,1.730268934,-69.72101963,-0.2440235687,0,-0.7464949832,0.5024714145,0.5024714145,-21.89237808,12.5029294,,,,,,,,
